,TC명,수행시간,요청 데이터,응답 데이터
89,009_VTC_meterValues_TC2_커넥터ID정상_파라미터size_충전량정상_필수파라미터누락_필수파라미터누락,0.10548259999995935,"[2, '76795526-02d8-4af6-90b6-0bd7817fb224', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {}    ]}']","[4, '76795526-02d8-4af6-90b6-0bd7817fb224', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
90,009_VTC_meterValues_TC3_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_파라미터size_파라미터type_띄어쓰기,0.10006839999914519,"[2, 'fc2b63a8-c9d2-41e4-aa71-5fa5811b58d1', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, 'fc2b63a8-c9d2-41e4-aa71-5fa5811b58d1', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
91,009_VTC_meterValues_TC4_커넥터ID정상_충전고유번호정상_충전량정상_충전기미터값정상_측정값정상_측정량정상_측정단위정상_측정시간정상,0.11763500000233762,"[2, '5cfa3b76-6ae5-4f71-ae35-6f4dca76a44c', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '5cfa3b76-6ae5-4f71-ae35-6f4dca76a44c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
92,009_VTC_meterValues_TC5_커넥터ID정상_파라미터type_필수파라미터누락,0.10454719999688677,"[2, 'f5a20ae9-fe2a-4ed3-8376-405ade2ed2cb', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991""}']","[4, 'f5a20ae9-fe2a-4ed3-8376-405ade2ed2cb', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
93,009_VTC_meterValues_TC6_커넥터ID정상_파라미터size_필수파라미터누락,0.11240000000179862,"[2, '70ce5e10-d094-4602-b6be-75d3545328bc', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": 10000299111111111111111111111}']","[4, '70ce5e10-d094-4602-b6be-75d3545328bc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
94,009_VTC_meterValues_TC7_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_측정값정상_특수문자_파라미터size_특수문자,0.08257320000120671,"[2, 'b51a9378-8e9c-47c5-b014-d2f2f5f10e4e', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, 'b51a9378-8e9c-47c5-b014-d2f2f5f10e4e', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
95,009_VTC_meterValues_TC8_커넥터ID정상_파라미터type_필수파라미터누락,0.11831010000241804,"[2, '44cb3c03-2c94-4f05-af6b-2721c0e76334', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991""}']","[4, '44cb3c03-2c94-4f05-af6b-2721c0e76334', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
96,009_VTC_meterValues_TC9_커넥터ID정상_충전고유번호정상_충전량정상_충전기미터값정상_파라미터size_파라미터type_특수문자_필수파라미터null,0.12167380000028061,"[2, '33b1cf14-788c-4e12-be42-6a7ab9aa712a', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh#""                }            ],            ""timestamp"": """"        }    ]}']","[4, '33b1cf14-788c-4e12-be42-6a7ab9aa712a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
97,009_VTC_meterValues_TC10_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_측정단위정상_띄어쓰기,0.09855719999904977,"[2, '5a8049ad-93aa-4d72-9087-a18943f53136', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '5a8049ad-93aa-4d72-9087-a18943f53136', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
98,009_VTC_meterValues_TC11_파라미터size_충전고유번호정상_필수파라미터누락,0.09909279999919818,"[2, '6dafc68f-3a03-4c46-a051-629b3c9cef5f', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}}}']","[4, '6dafc68f-3a03-4c46-a051-629b3c9cef5f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
99,009_VTC_meterValues_TC12_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_측정량정상_특수문자_띄어쓰기,0.1077344000004814,"[2, '3e136f38-e445-406c-9ad8-2c6a19968bfd', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '3e136f38-e445-406c-9ad8-2c6a19968bfd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
100,009_VTC_meterValues_TC13_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_띄어쓰기_측정시간정상,0.09110190000137663,"[2, '1ab1a918-7752-4a5b-8cb7-f2c5a7251953', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '1ab1a918-7752-4a5b-8cb7-f2c5a7251953', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
101,009_VTC_meterValues_TC14_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_특수문자_특수문자_측정시간정상,0.12001569999847561,"[2, '45d22917-0ff5-44a6-9755-fe1823a94ef8', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '45d22917-0ff5-44a6-9755-fe1823a94ef8', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
102,009_VTC_meterValues_TC15_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_특수문자_측정시간정상,0.10098449999713921,"[2, 'a783619b-5267-4e8e-96e3-a4a3d0eb6329', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, 'a783619b-5267-4e8e-96e3-a4a3d0eb6329', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
103,009_VTC_meterValues_TC16_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_특수문자_특수문자_측정시간정상,0.09891849999985425,"[2, '3deea55f-47e3-4a06-81b3-d5f113257e5a', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '3deea55f-47e3-4a06-81b3-d5f113257e5a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
104,009_VTC_meterValues_TC17_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_띄어쓰기_파라미터type_측정시간정상,0.10835660000157077,"[2, '4a84401d-a13f-49bd-819d-c87aaa8a9656', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '4a84401d-a13f-49bd-819d-c87aaa8a9656', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
105,009_VTC_meterValues_TC18_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_파라미터type_특수문자_파라미터type_측정시간정상,0.11401340000156779,"[2, 'c0915ad4-8f38-4222-bde3-ad413f62b0af', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, 'c0915ad4-8f38-4222-bde3-ad413f62b0af', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
106,009_VTC_meterValues_TC19_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_측정단위정상_특수문자,0.0988203999986581,"[2, '5ec7df21-fda4-4363-a2c0-80a57434a052', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, '5ec7df21-fda4-4363-a2c0-80a57434a052', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
107,009_VTC_meterValues_TC20_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_특수문자_특수문자,0.11910229999921285,"[2, '89968e04-6538-4f2d-81ed-b4d54ad73a8c', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, '89968e04-6538-4f2d-81ed-b4d54ad73a8c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
108,009_VTC_meterValues_TC21_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_특수문자_파라미터size_파라미터size_특수문자,0.10037019999799668,"[2, '400f6cf6-ddc4-4b8c-88dd-f946afe88e06', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, '400f6cf6-ddc4-4b8c-88dd-f946afe88e06', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
109,009_VTC_meterValues_TC22_파라미터size_파라미터type_필수파라미터누락,0.1063203000012436,"[2, '9a34717b-54ad-411e-9c88-b5ba6ab27c29', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""timestamp"":}']","[4, '9a34717b-54ad-411e-9c88-b5ba6ab27c29', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
110,009_VTC_meterValues_TC23_파라미터size_파라미터size_충전량정상_충전기미터값정상_측정값정상_띄어쓰기_띄어쓰기_파라미터size,0.1328520999995817,"[2, 'dff293dd-0b07-49f6-862a-9c401784267d', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, 'dff293dd-0b07-49f6-862a-9c401784267d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
111,009_VTC_meterValues_TC24_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_특수문자_파라미터size,0.10023159999764175,"[2, 'c526c45b-88e3-4ac1-a8d5-5fd378fbca88', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, 'c526c45b-88e3-4ac1-a8d5-5fd378fbca88', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
112,009_VTC_meterValues_TC25_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_파라미터size_파라미터size,0.10165430000051856,"[2, '1f0ce8c9-1d8b-4181-9c92-6ab1528fef1a', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '1f0ce8c9-1d8b-4181-9c92-6ab1528fef1a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
113,009_VTC_meterValues_TC26_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_특수문자_파라미터size_파라미터size,0.12086799999815412,"[2, '8b470ee3-a5c5-476b-a48f-1da70d77a07f', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '8b470ee3-a5c5-476b-a48f-1da70d77a07f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
114,009_VTC_meterValues_TC27_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_특수문자_파라미터type_파라미터size,0.09794479999982286,"[2, '709f62d6-363e-4da9-8b21-497b0f381631', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '709f62d6-363e-4da9-8b21-497b0f381631', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
115,009_VTC_meterValues_TC28_파라미터size_파라미터size_충전량정상_충전기미터값정상_파라미터size_파라미터size_측정단위정상_파라미터type,0.1022372000006726,"[2, 'e7c19100-10da-4c8e-a27e-a4495f2cc53c', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, 'e7c19100-10da-4c8e-a27e-a4495f2cc53c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
116,009_VTC_meterValues_TC29_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_필수파라미터누락_측정량정상_특수문자_파라미터type,0.09648849999939557,"[2, 'cbe9bee7-4ed2-4f6b-bcce-699eeaf6de7a', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, 'cbe9bee7-4ed2-4f6b-bcce-699eeaf6de7a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
117,009_VTC_meterValues_TC30_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_특수문자_파라미터type,0.10059320000073058,"[2, '8a7cf7b6-196d-485b-afc0-16c104548d8b', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, '8a7cf7b6-196d-485b-afc0-16c104548d8b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
118,009_VTC_meterValues_TC31_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_띄어쓰기_필수파라미터null,0.12429600000177743,"[2, 'a3d1ad77-1b3d-4ca2-94df-ff8c167192ab', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": """"        }    ]}']","[4, 'a3d1ad77-1b3d-4ca2-94df-ff8c167192ab', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
119,009_VTC_meterValues_TC32_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_띄어쓰기_필수파라미터null,0.10110119999808376,"[2, '632c8387-e7aa-4dec-b94a-440d97426a50', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": """"        }    ]}']","[4, '632c8387-e7aa-4dec-b94a-440d97426a50', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
120,009_VTC_meterValues_TC33_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_파라미터size_측정단위정상_필수파라미터null,0.1337667000007059,"[2, 'c2cace07-71c1-4d93-bd6d-9eb85d6a4710', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": """"        }    ]}']","[4, 'c2cace07-71c1-4d93-bd6d-9eb85d6a4710', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
121,009_VTC_meterValues_TC34_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_특수문자_파라미터size_필수파라미터null,0.11385490000247955,"[2, 'e68500c7-bf40-4b25-9ec1-03d52ec3a44e', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": """"        }    ]}']","[4, 'e68500c7-bf40-4b25-9ec1-03d52ec3a44e', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
122,009_VTC_meterValues_TC35_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_파라미터size_측정단위정상_필수파라미터누락,0.07872909999787225,"[2, '38be31ff-1c6d-4286-b487-03f04edf0956', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ]        }    ]}']","[4, '38be31ff-1c6d-4286-b487-03f04edf0956', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
123,009_VTC_meterValues_TC36_파라미터size_파라미터type_필수파라미터누락,0.09749440000086906,"[2, 'c48e6833-7cc8-4de0-86d4-0e5beded0162', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991""}']","[4, 'c48e6833-7cc8-4de0-86d4-0e5beded0162', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
124,009_VTC_meterValues_TC37_파라미터size_파라미터type_충전량정상_충전기미터값정상_측정값정상_특수문자_특수문자_필수파라미터누락,0.10474669999894104,"[2, '20763251-45a9-4481-9b96-b71bd6d4d638', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, '20763251-45a9-4481-9b96-b71bd6d4d638', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
125,009_VTC_meterValues_TC38_파라미터size_파라미터type_필수파라미터누락,0.0996225000017148,"[2, '21c2149a-831c-49d2-9628-afd87178a195', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991""}']","[4, '21c2149a-831c-49d2-9628-afd87178a195', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
126,009_VTC_meterValues_TC39_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_특수문자_필수파라미터누락,0.10649389999889536,"[2, 'dfca7027-c11a-4760-b731-d5255207fbcb', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, 'dfca7027-c11a-4760-b731-d5255207fbcb', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
127,009_VTC_meterValues_TC40_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_특수문자_특수문자_필수파라미터누락,0.16608690000066417,"[2, 'f25979bc-4cbe-499f-a0ab-0ead1f328b44', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, 'f25979bc-4cbe-499f-a0ab-0ead1f328b44', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
128,009_VTC_meterValues_TC41_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_파라미터type_필수파라미터누락,0.11210879999998724,"[2, '1e22feaf-99a7-4dfd-8b3f-aef35cdc7939', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ]        }    ]}']","[4, '1e22feaf-99a7-4dfd-8b3f-aef35cdc7939', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
129,009_VTC_meterValues_TC42_파라미터type_파라미터type_충전량정상_필수파라미터누락_띄어쓰기,0.09564880000107223,"[2, '12d6630a-3283-4817-a535-2acb73baa38d', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '12d6630a-3283-4817-a535-2acb73baa38d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
130,009_VTC_meterValues_TC43_파라미터type_파라미터type_충전량정상_충전기미터값정상_파라미터type_파라미터type_측정단위정상_측정시간정상,0.10267240000030142,"[2, '8d06fbb8-f84a-45b6-9a2f-c3f02d130ded', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '8d06fbb8-f84a-45b6-9a2f-c3f02d130ded', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
131,009_VTC_meterValues_TC44_파라미터type_충전고유번호정상_충전량정상_충전기미터값정상_띄어쓰기_파라미터size_띄어쓰기_파라미터size,0.11072199999762233,"[2, 'ce62ca80-e0f3-49e7-8eed-c7bdc97a467a', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, 'ce62ca80-e0f3-49e7-8eed-c7bdc97a467a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
