,TC명,수행시간,요청 데이터,응답 데이터
122,009_VTC_meterValues_TC35_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_파라미터size_측정단위정상_필수파라미터누락,0.12239549995865673,"[2, '0db8ac12-bdd2-4af1-b2da-ccbe22a99872', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ]        }    ]}']","[4, '0db8ac12-bdd2-4af1-b2da-ccbe22a99872', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
123,009_VTC_meterValues_TC36_파라미터size_파라미터type_필수파라미터누락,0.09451919991988689,"[2, '0b444876-5c2c-4597-981e-342c8cbc7f1d', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991""}']","[4, '0b444876-5c2c-4597-981e-342c8cbc7f1d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
124,009_VTC_meterValues_TC37_파라미터size_파라미터type_충전량정상_충전기미터값정상_측정값정상_특수문자_특수문자_필수파라미터누락,0.10006249998696148,"[2, '832de9dc-d6d0-4e9a-8815-7e5c72e95d14', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, '832de9dc-d6d0-4e9a-8815-7e5c72e95d14', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
125,009_VTC_meterValues_TC38_파라미터size_파라미터type_필수파라미터누락,0.10177279997151345,"[2, '1210192f-61c7-4c89-8ac5-9771de177fd0', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991""}']","[4, '1210192f-61c7-4c89-8ac5-9771de177fd0', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
126,009_VTC_meterValues_TC39_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_특수문자_필수파라미터누락,0.11794899997767061,"[2, 'cae6cfc1-2768-40ca-bb9f-cc8449893981', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, 'cae6cfc1-2768-40ca-bb9f-cc8449893981', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
127,009_VTC_meterValues_TC40_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_특수문자_특수문자_필수파라미터누락,0.10615350003354251,"[2, 'd7b966f3-9a2a-41c4-85dd-d9e99e0bb730', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, 'd7b966f3-9a2a-41c4-85dd-d9e99e0bb730', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
128,009_VTC_meterValues_TC41_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_파라미터type_필수파라미터누락,0.1348495000274852,"[2, '6920a052-f2ed-487b-9b6a-ab644fee34cd', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ]        }    ]}']","[4, '6920a052-f2ed-487b-9b6a-ab644fee34cd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
129,009_VTC_meterValues_TC42_파라미터type_파라미터type_충전량정상_필수파라미터누락_띄어쓰기,0.11242689995560795,"[2, 'ab481b42-a254-4d9c-ae5e-d4ae7b28d9f5', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, 'ab481b42-a254-4d9c-ae5e-d4ae7b28d9f5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
130,009_VTC_meterValues_TC43_파라미터type_파라미터type_충전량정상_충전기미터값정상_파라미터type_파라미터type_측정단위정상_측정시간정상,0.11256969999521971,"[2, '6f5b0718-2bf7-41ee-a271-baad6ec42903', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '6f5b0718-2bf7-41ee-a271-baad6ec42903', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
131,009_VTC_meterValues_TC44_파라미터type_충전고유번호정상_충전량정상_충전기미터값정상_띄어쓰기_파라미터size_띄어쓰기_파라미터size,0.11796479998156428,"[2, '1152bcec-35af-4fc0-afe7-32d5423530dd', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '1152bcec-35af-4fc0-afe7-32d5423530dd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
132,009_VTC_meterValues_TC45_파라미터type_파라미터type_충전량정상_필수파라미터누락_필수파라미터null,0.0970890000462532,"[2, 'aaea1e30-a87e-46b1-b23c-b2063d157981', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {}    ]}']","[4, 'aaea1e30-a87e-46b1-b23c-b2063d157981', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
133,009_VTC_meterValues_TC46_파라미터type_파라미터size_충전량정상_충전기미터값정상_특수문자_파라미터type_파라미터type_파라미터size,0.09966970002278686,"[2, '336e637d-7726-4c10-9235-9b4f7f14b6bb', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"":Energy.Active.Import.Register,                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '336e637d-7726-4c10-9235-9b4f7f14b6bb', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
134,009_VTC_meterValues_TC47_파라미터type_파라미터size_충전량정상_충전기미터값정상_파라미터type_파라미터size_띄어쓰기_파라미터type,0.12905909994151443,"[2, 'e39147e6-6e93-42ab-a28e-a2a2de71f050', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""W h""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, 'e39147e6-6e93-42ab-a28e-a2a2de71f050', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
135,009_VTC_meterValues_TC48_파라미터type_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_띄어쓰기_파라미터size_파라미터type,0.11004800000227988,"[2, '6d5f9066-5c90-4c22-a63a-06662c6c1d00', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, '6d5f9066-5c90-4c22-a63a-06662c6c1d00', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
136,009_VTC_meterValues_TC49_파라미터type_파라미터size_충전량정상_필수파라미터누락_특수문자,0.10194780002348125,"[2, 'ac626441-6ce6-4965-b920-bfb2586bd8d4', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, 'ac626441-6ce6-4965-b920-bfb2586bd8d4', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
137,009_VTC_meterValues_TC50_파라미터type_파라미터type_충전량정상_충전기미터값정상_특수문자_측정량정상_특수문자_필수파라미터누락,0.10136570001486689,"[2, '49ae1e4e-3e08-4dfa-811b-f4f0c3400fb3', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, '49ae1e4e-3e08-4dfa-811b-f4f0c3400fb3', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
138,009_VTC_meterValues_TC51_파라미터type_충전고유번호정상_필수파라미터누락,0.1163321000058204,"[2, '7d046d17-6e37-4cb8-a194-558c923224e2', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": {{transactionId}}}']","[4, '7d046d17-6e37-4cb8-a194-558c923224e2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
139,009_VTC_meterValues_TC52_필수파라미터누락_충전고유번호정상_충전량정상_충전기미터값정상_파라미터type_띄어쓰기_특수문자_띄어쓰기,0.09964060003403574,"[2, '4a644379-96b5-45b1-ba99-4d16c8748304', 'meterValues', '{    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '4a644379-96b5-45b1-ba99-4d16c8748304', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
140,009_VTC_meterValues_TC53_필수파라미터누락_파라미터type_충전량정상_필수파라미터누락_파라미터type,0.12218280008528382,"[2, 'f5060e4c-0e62-4108-8085-659f7f0db3a6', 'meterValues', '{    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, 'f5060e4c-0e62-4108-8085-659f7f0db3a6', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
141,009_VTC_meterValues_TC54_필수파라미터누락_파라미터type_충전량정상_충전기미터값정상_파라미터size_측정량정상_띄어쓰기_특수문자,0.09872460004407912,"[2, 'b3d13fc4-c322-40d8-947a-44caa0aaf6df', 'meterValues', '{    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, 'b3d13fc4-c322-40d8-947a-44caa0aaf6df', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
142,009_VTC_meterValues_TC55_필수파라미터누락_파라미터type_충전량정상_충전기미터값정상_특수문자_띄어쓰기_측정단위정상_파라미터size,0.10686030006036162,"[2, '1f178c12-4312-4c67-af1d-d08aa3650890', 'meterValues', '{    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '1f178c12-4312-4c67-af1d-d08aa3650890', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
143,009_VTC_meterValues_TC56_필수파라미터누락_파라미터size_충전량정상_충전기미터값정상_측정값정상_측정량정상_파라미터type_필수파라미터null,0.11129619996063411,"[2, 'f1c77281-6119-4cc0-8a60-98b8372be446', 'meterValues', '{    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": """"        }    ]}']","[4, 'f1c77281-6119-4cc0-8a60-98b8372be446', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
144,009_VTC_meterValues_TC57_필수파라미터누락_충전고유번호정상_충전량정상_충전기미터값정상_필수파라미터null_파라미터type_띄어쓰기_필수파라미터누락,0.10408039996400476,"[2, '62321ce7-d72b-4e57-b7d8-6e9bbd209758', 'meterValues', '{    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""W h""                }            ]        }    ]}']","[4, '62321ce7-d72b-4e57-b7d8-6e9bbd209758', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
145,009_VTC_meterValues_TC58_필수파라미터누락_파라미터size_필수파라미터누락,0.11720480001531541,"[2, '914e8c0f-5dce-4304-876e-a61c8b7a2824', 'meterValues', '{    ""transactionId"": 10000299111111111111111111111}']","[4, '914e8c0f-5dce-4304-876e-a61c8b7a2824', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
146,007_VTC_startTransaction_TC1_파라미터size_필수파라미터누락_필수파라미터누락_필수파라미터누락,0.09993560006842017,"[2, 'edfc1a29-3a23-446d-ba2d-c8d6f47b0b88', 'startTransaction', '{    ""connectorId"": 1111111111111}']","[4, 'edfc1a29-3a23-446d-ba2d-c8d6f47b0b88', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
147,007_VTC_startTransaction_TC2_파라미터size_특수문자_파라미터type_파라미터size,0.09941869997419417,"[2, 'd51394fc-4bfd-4e85-85d3-60410cc331f7', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101#9456363"",    ""meterStart"": ""24062"",    ""timestamp"": ""2022-08-24T13:50:09Z11111""}']","[4, 'd51394fc-4bfd-4e85-85d3-60410cc331f7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
148,007_VTC_startTransaction_TC3_파라미터size_띄어쓰기_파라미터size_필수파라미터null,0.12045899999793619,"[2, '7e4fb04b-419f-4656-b43c-2dbd71fac8a5', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101 9456363"",    ""meterStart"": 24062111111111100,    ""timestamp"": """"}']","[4, '7e4fb04b-419f-4656-b43c-2dbd71fac8a5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
149,007_VTC_startTransaction_TC4_파라미터size_파라미터type_파라미터type_특수문자,0.09877259994391352,"[2, 'ca3ce79b-f106-4fcb-9fc2-6b5c06355379', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": 1010010179456360,    ""meterStart"": ""24062"",    ""timestamp"": ""2022-08-2#T13:50:09Z""}']","[4, 'ca3ce79b-f106-4fcb-9fc2-6b5c06355379', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
150,007_VTC_startTransaction_TC5_파라미터size_파라미터size_파라미터size_띄어쓰기,0.10154689999762923,"[2, 'd9db6ae9-3b7e-4b63-81ed-891a866c4dba', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101794563631111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""meterStart"": 24062111111111100,    ""timestamp"": ""2022-08-2 T13:50:09Z""}']","[4, 'd9db6ae9-3b7e-4b63-81ed-891a866c4dba', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
151,007_VTC_startTransaction_TC6_파라미터size_필수파라미터null_필수파라미터누락_파라미터type,0.11982959997840226,"[2, 'e9dbb320-86b7-4e85-a1ae-12d50dae8737', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": """",    ""timestamp"": 2022-08-24T13: 50: 09Z}']","[4, 'e9dbb320-86b7-4e85-a1ae-12d50dae8737', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
152,007_VTC_startTransaction_TC7_파라미터size_필수파라미터null_파라미터type_파라미터type,0.09818440000526607,"[2, '48cdf3a7-ac9c-415e-ba80-e3086f4b1b13', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": """",    ""meterStart"": ""24062"",    ""timestamp"": 2022-08-24T13: 50: 09Z}']","[4, '48cdf3a7-ac9c-415e-ba80-e3086f4b1b13', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
153,007_VTC_startTransaction_TC8_파라미터size_필수파라미터누락_파라미터size_특수문자,0.11952909990213811,"[2, '91178675-0e38-45a6-a1a6-875fcef1d749', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""meterStart"": 24062111111111100,    ""timestamp"": ""2022-08-2#T13:50:09Z""}']","[4, '91178675-0e38-45a6-a1a6-875fcef1d749', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
154,007_VTC_startTransaction_TC9_파라미터size_특수문자_필수파라미터누락_필수파라미터null,0.10026159998960793,"[2, '4510e6c2-9fb3-4a57-be8c-25daf68c6f84', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101#9456363"",    ""timestamp"": """"}']","[4, '4510e6c2-9fb3-4a57-be8c-25daf68c6f84', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
155,007_VTC_startTransaction_TC10_파라미터size_파라미터size_필수파라미터누락_특수문자,0.13422610005363822,"[2, '6f7435cd-5782-468f-90a1-f1ba36def777', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101794563631111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""timestamp"": ""2022-08-2#T13:50:09Z""}']","[4, '6f7435cd-5782-468f-90a1-f1ba36def777', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
156,007_VTC_startTransaction_TC11_파라미터size_파라미터type_파라미터size_필수파라미터null,0.11125499999616295,"[2, '490e91ea-a2ce-4812-bb13-d40897bc5e54', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": 1010010179456360,    ""meterStart"": 24062111111111100,    ""timestamp"": """"}']","[4, '490e91ea-a2ce-4812-bb13-d40897bc5e54', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
157,007_VTC_startTransaction_TC12_파라미터size_띄어쓰기_파라미터type_필수파라미터누락,0.1284652000758797,"[2, '97e6ec75-215c-4b9b-a55e-fd54f5652bb4', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101 9456363"",    ""meterStart"": ""24062""}']","[4, '97e6ec75-215c-4b9b-a55e-fd54f5652bb4', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
158,007_VTC_startTransaction_TC13_파라미터size_필수파라미터null_파라미터size_파라미터size,0.10619960003532469,"[2, '421e9b56-ae19-4520-98a0-f7031324ddf5', 'startTransaction', '{""connectorId"":1111111111111,""idTag"":"""",""meterStart"":24062111111111100,""timestamp"":""2022-08-24T13:50:09Z11111""}']","[4, '421e9b56-ae19-4520-98a0-f7031324ddf5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
159,007_VTC_startTransaction_TC14_파라미터size_필수파라미터null_필수파라미터누락_띄어쓰기,0.11884829995688051,"[2, '5bcc847d-372c-4923-b7eb-afd9b1d16851', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": """",    ""timestamp"": ""2022-08-2 T13:50:09Z""}']","[4, '5bcc847d-372c-4923-b7eb-afd9b1d16851', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
160,007_VTC_startTransaction_TC15_파라미터size_띄어쓰기_필수파라미터누락_띄어쓰기,0.12025389994960278,"[2, '7666ab9d-fb01-4c84-a027-4227d60cb06f', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101 9456363"",    ""timestamp"": ""2022-08-2 T13:50:09Z""}']","[4, '7666ab9d-fb01-4c84-a027-4227d60cb06f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
161,007_VTC_startTransaction_TC16_파라미터size_파라미터type_필수파라미터누락_띄어쓰기,0.10137029993347824,"[2, '0bc03b3e-0e56-4649-98fc-e02cc5823550', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": 1010010179456360,    ""timestamp"": ""2022-08-2 T13:50:09Z""}']","[4, '0bc03b3e-0e56-4649-98fc-e02cc5823550', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
162,007_VTC_startTransaction_TC17_파라미터size_파라미터size_필수파라미터누락_필수파라미터누락,0.0971201000502333,"[2, 'bec5e711-23a6-4a73-bfe4-601ddbd5d3f7', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101794563631111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'bec5e711-23a6-4a73-bfe4-601ddbd5d3f7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
163,007_VTC_startTransaction_TC18_파라미터size_특수문자_필수파라미터누락_띄어쓰기,0.10044429998379201,"[2, 'ff4f31f3-20a9-44d1-b682-7d5b94f91cb1', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101#9456363"",    ""timestamp"": ""2022-08-2 T13:50:09Z""}']","[4, 'ff4f31f3-20a9-44d1-b682-7d5b94f91cb1', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
164,007_VTC_startTransaction_TC19_파라미터size_필수파라미터누락_필수파라미터누락_필수파라미터null,0.100124700111337,"[2, '483f1376-f3b2-4bd1-81fb-1da83f4151d2', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""timestamp"": """"}']","[4, '483f1376-f3b2-4bd1-81fb-1da83f4151d2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
165,007_VTC_startTransaction_TC20_파라미터size_필수파라미터null_필수파라미터누락_필수파라미터null,0.09756149991881102,"[2, 'a629f1b5-9b2f-4519-a663-e5076a298a45', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": """",    ""timestamp"": """"}']","[4, 'a629f1b5-9b2f-4519-a663-e5076a298a45', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
166,007_VTC_startTransaction_TC21_파라미터size_필수파라미터누락_필수파라미터누락_파라미터size,0.11663359997328371,"[2, 'e907cacb-6308-408d-8137-c6c51ae2b05d', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""timestamp"": ""2022-08-24T13:50:09Z11111""}']","[4, 'e907cacb-6308-408d-8137-c6c51ae2b05d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
167,007_VTC_startTransaction_TC22_파라미터size_특수문자_필수파라미터누락_특수문자,0.10222160001285374,"[2, '08d0850b-ed99-4193-8c85-f49fc2db2df7', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101#9456363"",    ""timestamp"": ""2022-08-2#T13:50:09Z""}']","[4, '08d0850b-ed99-4193-8c85-f49fc2db2df7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
168,007_VTC_startTransaction_TC23_파라미터size_파라미터size_필수파라미터누락_파라미터size,0.10871449997648597,"[2, '2f3dc1db-a37b-4b9e-9bff-486562b92cb7', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101794563631111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""timestamp"": ""2022-08-24T13:50:09Z11111""}']","[4, '2f3dc1db-a37b-4b9e-9bff-486562b92cb7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
169,007_VTC_startTransaction_TC24_파라미터size_파라미터type_필수파라미터누락_필수파라미터누락,0.10285320004913956,"[2, '3b4c5d23-e149-4fdc-a383-ba1d76fb8533', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": 1010010179456360}']","[4, '3b4c5d23-e149-4fdc-a383-ba1d76fb8533', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
170,007_VTC_startTransaction_TC25_파라미터size_띄어쓰기_필수파라미터누락_파라미터size,0.09572690003551543,"[2, '8f34b70e-e6f8-448d-840d-7e4867213fe2', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101 9456363"",    ""timestamp"": ""2022-08-24T13:50:09Z11111""}']","[4, '8f34b70e-e6f8-448d-840d-7e4867213fe2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
171,007_VTC_startTransaction_TC26_파라미터size_필수파라미터null_필수파라미터누락_특수문자,0.11694860004354268,"[2, '1f8eea4c-6e16-4178-9ccb-768b18d28feb', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": """",    ""timestamp"": ""2022-08-2#T13:50:09Z""}']","[4, '1f8eea4c-6e16-4178-9ccb-768b18d28feb', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
172,007_VTC_startTransaction_TC27_파라미터size_띄어쓰기_필수파라미터누락_파라미터type,0.11898679996374995,"[2, 'ee780e41-367e-49c9-8b77-bfa54a74d86b', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101 9456363"",    ""timestamp"": 2022-08-24T13: 50: 09Z}']","[4, 'ee780e41-367e-49c9-8b77-bfa54a74d86b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
173,007_VTC_startTransaction_TC28_파라미터size_파라미터type_필수파라미터누락_파라미터type,0.10132540005724877,"[2, '8252d780-8900-40d6-b439-894fa11ef168', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": 1010010179456360,    ""timestamp"": 2022-08-24T13: 50: 09Z}']","[4, '8252d780-8900-40d6-b439-894fa11ef168', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
174,007_VTC_startTransaction_TC29_파라미터size_파라미터size_필수파라미터누락_파라미터type,0.10498000006191432,"[2, 'b22e5154-07ce-4629-b828-d41f3fe31482', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101794563631111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""timestamp"": 2022-08-24T13: 50: 09Z}']","[4, 'b22e5154-07ce-4629-b828-d41f3fe31482', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
